,chr,end_0,end_1,TSS,strand,dist,end_1_original,end_1_fix
2394,14,94081141,94081142,94081173,-,23,94081142,94081119
2395,14,94081171,94081172,94081202,-,53,94081172,94081119
2396,14,94081178,94081179,94081210,-,60,94081179,94081119
2397,14,94129558,94129559,94129589,-,1,94129559,94129558
2398,14,95534579,95534580,95534611,-,17984,95534580,95516596
2399,14,96797446,96797447,96797380,+,0,96797447,96797447
2400,14,96797446,96797447,96797382,+,0,96797447,96797447
2401,14,96797446,96797447,96797385,+,0,96797447,96797447
2402,14,96797446,96797447,96797387,+,0,96797447,96797447
2403,14,96797446,96797447,96797395,+,0,96797447,96797447
2404,14,96797446,96797447,96797407,+,0,96797447,96797447
2405,14,96797446,96797447,96797413,+,0,96797447,96797447
2406,14,96797446,96797447,96797415,+,0,96797447,96797447
2407,14,96797446,96797447,96797422,+,0,96797447,96797447
2408,14,99481477,99481478,99481409,+,1,99481478,99481479
2409,14,99481478,99481479,99481412,+,0,99481479,99481479
2410,14,99481478,99481479,99481417,+,0,99481479,99481479
2411,14,100065484,100065485,100065407,+,26,100065485,100065511
2412,14,100065490,100065491,100065421,+,20,100065491,100065511
2413,14,100065502,100065503,100065418,+,8,100065503,100065511
2414,14,100065506,100065507,100065422,+,4,100065507,100065511
2415,14,101809969,101809970,101809885,+,66,101809970,101810036
2416,14,101964649,101964650,101964573,+,297,101964650,101964947
2417,14,102087008,102087009,102087040,-,23,102087009,102086986
2418,14,102087011,102087012,102087043,-,26,102087012,102086986
2419,14,102087015,102087016,102087047,-,30,102087016,102086986
2420,14,102087027,102087028,102087044,-,42,102087028,102086986
2421,14,102362844,102362845,102362870,-,0,102362845,102362845
2422,14,102362855,102362856,102362887,-,11,102362856,102362845
2423,14,103334259,103334260,103334210,+,0,103334260,103334260
2424,14,103334259,103334260,103334237,+,0,103334260,103334260
2425,14,103334259,103334260,103334241,+,0,103334260,103334260
2426,14,103629264,103629265,103629211,+,229,103629265,103629494
2427,14,103921480,103921481,103921511,-,11,103921481,103921470
2428,14,103921486,103921487,103921518,-,17,103921487,103921470
2429,14,103921488,103921489,103921520,-,19,103921489,103921470
2430,14,103921492,103921493,103921509,-,23,103921493,103921470
2431,14,103921494,103921495,103921526,-,25,103921495,103921470
2432,14,103921499,103921500,103921531,-,30,103921500,103921470
2433,14,103921504,103921505,103921528,-,35,103921505,103921470
2434,14,103921509,103921510,103921529,-,40,103921510,103921470
2435,14,104753204,104753205,104753134,+,114,104753205,104753319
2436,14,104753207,104753208,104753147,+,111,104753208,104753319
2437,14,105487256,105487257,105487197,+,42,105487257,105487299
2438,14,106196725,106196726,106196692,+,-670073,106196726,106196726
2439,15,22838750,22838751,22838689,+,170,22838751,22838921
2440,15,24955051,24955052,24954978,+,10,24955052,24955062
2441,15,24955061,24955062,24954987,+,0,24955062,24955062
2442,15,24955061,24955062,24954989,+,0,24955062,24955062
2443,15,25438958,25438959,25438990,-,452,25438959,25438507
2444,15,25439005,25439006,25439024,-,499,25439006,25438507
2445,15,34225067,34225068,34225019,+,132,34225068,34225200
2446,15,34225100,34225101,34225016,+,99,34225101,34225200
2447,15,34225102,34225103,34225018,+,97,34225103,34225200
2448,15,34225103,34225104,34225024,+,96,34225104,34225200
2449,15,34225113,34225114,34225029,+,86,34225114,34225200
2450,15,34225123,34225124,34225039,+,76,34225124,34225200
2451,15,34225124,34225125,34225040,+,75,34225125,34225200
2452,15,34225142,34225143,34225058,+,57,34225143,34225200
2453,15,34225145,34225146,34225061,+,54,34225146,34225200
2454,15,34343087,34343088,34343119,-,53,34343088,34343035
2455,15,34343092,34343093,34343121,-,58,34343093,34343035
2456,15,34343093,34343094,34343124,-,59,34343094,34343035
2457,15,34343120,34343121,34343150,-,86,34343121,34343035
2458,15,34343121,34343122,34343153,-,87,34343122,34343035
2459,15,34343126,34343127,34343156,-,92,34343127,34343035
2460,15,34343134,34343135,34343158,-,100,34343135,34343035
2461,15,34343138,34343139,34343161,-,104,34343139,34343035
2462,15,34583603,34583604,34583635,-,88,34583604,34583516
2463,15,38454186,38454187,38454127,+,45,38454187,38454232
2464,15,40039092,40039093,40039125,-,0,40039093,40039093
2465,15,40039096,40039097,40039128,-,4,40039097,40039093
2466,15,40039105,40039106,40039137,-,13,40039106,40039093
2467,15,40039106,40039107,40039138,-,14,40039107,40039093
2468,15,40039125,40039126,40039147,-,33,40039126,40039093
2469,15,40039130,40039131,40039161,-,38,40039131,40039093
2470,15,40161118,40161119,40161043,+,136,40161119,40161255
2471,15,40161122,40161123,40161049,+,132,40161123,40161255
2472,15,40161140,40161141,40161069,+,114,40161141,40161255
2473,15,40383034,40383035,40382979,+,9,40383035,40383044
2474,15,40405879,40405880,40405795,+,91,40405880,40405971
2475,15,40594323,40594324,40594249,+,68,40594324,40594392
2476,15,40594334,40594335,40594264,+,57,40594335,40594392
2477,15,40807439,40807440,40807471,-,71,40807440,40807369
2478,15,40807442,40807443,40807473,-,74,40807443,40807369
2479,15,40807445,40807446,40807477,-,77,40807446,40807369
2480,15,40807452,40807453,40807478,-,84,40807453,40807369
2481,15,41284068,41284069,41284009,+,2031,41284069,41286100
2482,15,41284071,41284072,41284006,+,2028,41284072,41286100
2483,15,41284071,41284072,41284007,+,2028,41284072,41286100
2484,15,41284072,41284073,41284005,+,2027,41284073,41286100
2485,15,41284076,41284077,41284008,+,2023,41284077,41286100
2486,15,41332941,41332942,41332871,+,108,41332942,41333050
2487,15,41332965,41332966,41332881,+,84,41332966,41333050
2488,15,41402430,41402431,41402460,-,-16,41402431,41402447
2489,15,42273401,42273402,42273433,-,147,42273402,42273255
2490,15,42548907,42548908,42548838,+,57,42548908,42548965
2491,15,43510572,43510573,43510604,-,203,43510573,43510370
2492,15,43746491,43746492,43746438,+,78,43746492,43746570
2493,15,43792382,43792383,43792323,+,0,43792383,43792383
2494,15,43792382,43792383,43792327,+,0,43792383,43792383
2495,15,43792382,43792383,43792330,+,0,43792383,43792383
2496,15,43792382,43792383,43792354,+,0,43792383,43792383
2497,15,43800656,43800657,43800599,+,127,43800657,43800784
2498,15,43800664,43800665,43800612,+,119,43800665,43800784
2499,15,43800666,43800667,43800609,+,117,43800667,43800784
2500,15,43800686,43800687,43800614,+,97,43800687,43800784
2501,15,43824658,43824659,43824690,-,168,43824659,43824491
2502,15,43876241,43876242,43876273,-,-3257,43876242,43879499
2503,15,44288806,44288807,44288729,+,97,44288807,44288904
2504,15,44427694,44427695,44427629,+,-3,44427695,44427692
2505,15,44537197,44537198,44537119,+,39,44537198,44537237
2506,15,44537197,44537198,44537125,+,39,44537198,44537237
2507,15,44537206,44537207,44537147,+,30,44537207,44537237
2508,15,44711580,44711581,44711518,+,32,44711581,44711613
2509,15,44711597,44711598,44711513,+,15,44711598,44711613
2510,15,44711598,44711599,44711514,+,14,44711599,44711613
2511,15,44711599,44711600,44711515,+,13,44711600,44711613
2512,15,44711601,44711602,44711517,+,11,44711602,44711613
2513,15,44711603,44711604,44711519,+,9,44711604,44711613
2514,15,44729157,44729158,44729073,+,394,44729158,44729552
2515,15,45198664,45198665,45198693,-,-2062,45198665,45200727
2516,15,45200468,45200469,45200500,-,-258,45200469,45200727
2517,15,45587463,45587464,45587379,+,61,45587464,45587525
2518,15,48332235,48332236,48332163,+,170,48332236,48332406
2519,15,48332242,48332243,48332158,+,163,48332243,48332406
2520,15,48332243,48332244,48332159,+,162,48332244,48332406
2521,15,48332244,48332245,48332160,+,161,48332245,48332406
2522,15,48332245,48332246,48332161,+,160,48332246,48332406
2523,15,48332246,48332247,48332162,+,159,48332247,48332406
2524,15,48332251,48332252,48332167,+,154,48332252,48332406
2525,15,48332262,48332263,48332178,+,143,48332263,48332406
2526,15,48332277,48332278,48332193,+,128,48332278,48332406
2527,15,48332281,48332282,48332197,+,124,48332282,48332406
2528,15,48332284,48332285,48332200,+,121,48332285,48332406
2529,15,48878206,48878207,48878134,+,65,48878207,48878272
2530,15,48878214,48878215,48878130,+,57,48878215,48878272
2531,15,48878229,48878230,48878145,+,42,48878230,48878272
2532,15,48878230,48878231,48878146,+,41,48878231,48878272
2533,15,48878240,48878241,48878156,+,31,48878241,48878272
2534,15,49155578,49155579,49155604,-,54,49155579,49155525
2535,15,49155578,49155579,49155610,-,54,49155579,49155525
2536,15,49155588,49155589,49155613,-,64,49155589,49155525
2537,15,49170305,49170306,49170247,+,52,49170306,49170358
2538,15,55196885,55196886,55196917,-,76,55196886,55196810
2539,15,55196886,55196887,55196918,-,77,55196887,55196810
2540,15,55196891,55196892,55196922,-,82,55196892,55196810
2541,15,55196909,55196910,55196941,-,100,55196910,55196810
2542,15,55196911,55196912,55196931,-,102,55196912,55196810
2543,15,55196912,55196913,55196944,-,103,55196913,55196810
2544,15,55196914,55196915,55196946,-,105,55196915,55196810
2545,15,56678679,56678680,56678711,-,-54778,56678680,56678680
2546,15,56918729,56918730,56918675,+,176,56918730,56918906
2547,15,58013932,58013933,58013962,-,75,58013933,58013858
2548,15,58013932,58013933,58013963,-,75,58013933,58013858
2549,15,58013991,58013992,58014023,-,134,58013992,58013858
2550,15,58014069,58014070,58014101,-,212,58014070,58013858
2551,15,58014078,58014079,58014111,-,221,58014079,58013858
2552,15,59105182,59105183,59105113,+,109,59105183,59105292
2553,15,59105185,59105186,59105114,+,106,59105186,59105292
2554,15,59105185,59105186,59105120,+,106,59105186,59105292
2555,15,59105188,59105189,59105116,+,103,59105189,59105292
2556,15,59105230,59105231,59105146,+,61,59105231,59105292
2557,15,59105261,59105262,59105177,+,30,59105262,59105292
2558,15,59657496,59657497,59657515,-,91,59657497,59657406
2559,15,60479079,60479080,60479112,-,8,60479080,60479072
2560,15,63121908,63121909,63121839,+,319,63121909,63122228
2561,15,63157443,63157444,63157475,-,44,63157444,63157400
2562,15,63157445,63157446,63157477,-,46,63157446,63157400
2563,15,63157476,63157477,63157506,-,77,63157477,63157400
2564,15,64093763,64093764,64093795,-,119,64093764,64093645
2565,15,64162958,64162959,64162990,-,2,64162959,64162957
2566,15,64162979,64162980,64163006,-,23,64162980,64162957
2567,15,64162992,64162993,64163019,-,36,64162993,64162957
2568,15,64381407,64381408,64381440,-,82,64381408,64381326
2569,15,64381411,64381412,64381443,-,86,64381412,64381326
2570,15,64381419,64381420,64381437,-,94,64381420,64381326
2571,15,64381437,64381438,64381469,-,112,64381438,64381326
2572,15,64381441,64381442,64381472,-,116,64381442,64381326
2573,15,64703194,64703195,64703215,-,166,64703195,64703029
2574,15,65133789,65133790,65133808,-,878,65133790,65132912
2575,15,65296113,65296114,65296051,+,-216166,65296114,65296114
2576,15,65869569,65869570,65869491,+,55,65869570,65869625
2577,15,65869606,65869607,65869543,+,18,65869607,65869625
2578,15,65869619,65869620,65869541,+,5,65869620,65869625
2579,15,66356653,66356654,66356685,-,15,66356654,66356639
2580,15,66387002,66387003,66386935,+,424,66387003,66387427
2581,15,66504819,66504820,66504851,-,32,66504820,66504788
2582,15,66505210,66505211,66505135,+,180,66505211,66505391
2583,15,66505389,66505390,66505326,+,1,66505390,66505391
2584,15,68054349,68054350,68054315,+,0,68054350,68054350
2585,15,68054349,68054350,68054318,+,0,68054350,68054350
2586,15,68054349,68054350,68054322,+,0,68054350,68054350
2587,15,68820771,68820772,68820803,-,74,68820772,68820698
2588,15,68820807,68820808,68820839,-,110,68820808,68820698
2589,15,68820819,68820820,68820850,-,122,68820820,68820698
2590,15,68820819,68820820,68820851,-,122,68820820,68820698
2591,15,68820835,68820836,68820867,-,138,68820836,68820698
2592,15,68820840,68820841,68820868,-,143,68820841,68820698
2593,15,68820863,68820864,68820895,-,166,68820864,68820698
2594,15,68820871,68820872,68820900,-,174,68820872,68820698
2595,15,68820872,68820873,68820904,-,175,68820873,68820698
2596,15,70097852,70097853,70097884,-,195,70097853,70097658
2597,15,70097857,70097858,70097889,-,200,70097858,70097658
2598,15,70097885,70097886,70097917,-,228,70097886,70097658
2599,15,72231158,72231159,72231188,-,43,72231159,72231116
2600,15,72231171,72231172,72231190,-,56,72231172,72231116
2601,15,72231177,72231178,72231201,-,62,72231178,72231116
2602,15,72231179,72231180,72231211,-,64,72231180,72231116
2603,15,72231194,72231195,72231212,-,79,72231195,72231116
2604,15,72231209,72231210,72231241,-,94,72231210,72231116
2605,15,72474407,72474408,72474328,+,606,72474408,72475014
2606,15,72474407,72474408,72474330,+,606,72474408,72475014
2607,15,74461129,74461130,74461160,-,22,74461130,74461108
2608,15,74938013,74938014,74938044,-,99,74938014,74937915
2609,15,74938023,74938024,74938054,-,109,74938024,74937915
2610,15,75336091,75336092,75336063,+,0,75336092,75336092
2611,15,75455783,75455784,75455815,-,-4,75455784,75455788
2612,15,75640183,75640184,75640215,-,1091,75640184,75639093
2613,15,75904009,75904010,75903936,+,93,75904010,75904103
2614,15,76311425,76311426,76311443,-,76,76311426,76311350
2615,15,76311434,76311435,76311466,-,85,76311435,76311350
2616,15,76311446,76311447,76311469,-,97,76311447,76311350
2617,15,77420955,77420956,77420888,+,48,77420956,77421004
2618,15,78299560,78299561,78299592,-,-1,78299561,78299562
2619,15,78540462,78540463,78540429,+,0,78540463,78540463
2620,15,78540462,78540463,78540431,+,0,78540463,78540463
2621,15,78540462,78540463,78540439,+,0,78540463,78540463
2622,15,78540462,78540463,78540443,+,0,78540463,78540463
2623,15,78540462,78540463,78540444,+,0,78540463,78540463
2624,15,78540462,78540463,78540446,+,0,78540463,78540463
2625,15,78540462,78540463,78540449,+,0,78540463,78540463
2626,15,78540462,78540463,78540451,+,0,78540463,78540463
2627,15,78540525,78540526,78540455,+,13,78540526,78540539
2628,15,78540527,78540528,78540452,+,11,78540528,78540539
2629,15,78540533,78540534,78540459,+,5,78540534,78540539
2630,15,79311204,79311205,79311145,+,212,79311205,79311417
2631,15,80072627,80072628,80072562,+,19,80072628,80072647
2632,15,80072631,80072632,80072564,+,15,80072632,80072647
2633,15,80072632,80072633,80072568,+,14,80072633,80072647
2634,15,80989783,80989784,80989815,-,205,80989784,80989579
2635,15,80989787,80989788,80989819,-,209,80989788,80989579
2636,15,82540401,82540402,82540445,-,-24,82540402,82540426
2637,15,82540424,82540425,82540456,-,-1,82540425,82540426
2638,15,82540425,82540426,82540452,-,0,82540426,82540426
2639,15,82540440,82540441,82540457,-,15,82540441,82540426
2640,15,82986281,82986282,82986214,+,87,82986282,82986369
2641,15,82986289,82986290,82986210,+,79,82986290,82986369
2642,15,84654251,84654252,84654283,-,18,84654252,84654234
2643,15,84654260,84654261,84654280,-,27,84654261,84654234
2644,15,84716105,84716106,84716136,-,81,84716106,84716025
2645,15,84716107,84716108,84716139,-,83,84716108,84716025
2646,15,88467764,88467765,88467685,+,17,88467765,88467782
2647,15,88467781,88467782,88467698,+,0,88467782,88467782
2648,15,88467781,88467782,88467705,+,0,88467782,88467782
2649,15,88467781,88467782,88467708,+,0,88467782,88467782
2650,15,88467781,88467782,88467713,+,0,88467782,88467782
2651,15,89244032,89244033,89243977,+,0,89244033,89244033
2652,15,89244032,89244033,89243979,+,0,89244033,89244033
2653,15,89244066,89244067,89244025,+,0,89244067,89244067
2654,15,89893945,89893946,89893977,-,65,89893946,89893881
2655,15,89893962,89893963,89893994,-,82,89893963,89893881
2656,15,90231391,90231392,90231417,-,-2443,90231392,90233835
2657,15,90233904,90233905,90233936,-,-14,90233905,90233919
2658,15,90233906,90233907,90233938,-,-12,90233907,90233919
2659,15,90233909,90233910,90233939,-,-9,90233910,90233919
2660,15,90233909,90233910,90233940,-,-9,90233910,90233919
2661,15,90233910,90233911,90233941,-,-8,90233911,90233919
2662,15,90265760,90265761,90265690,+,115,90265761,90265876
2663,15,90265773,90265774,90265693,+,102,90265774,90265876
2664,15,90893413,90893414,90893343,+,-8156,90893414,90885258
2665,15,90893413,90893414,90893354,+,-8156,90893414,90885258
2666,15,90935329,90935330,90935285,+,45,90935330,90935375
2667,15,92882884,92882885,92882829,+,17939,92882885,92900824
2668,15,92882886,92882887,92882827,+,17937,92882887,92900824
2669,15,98952857,98952858,98952795,+,-62390,98952858,98952858
2670,15,98952864,98952865,98952791,+,-62397,98952865,98952865
2671,15,99276111,99276112,99276027,+,-24128,99276112,99276112
2672,15,99276130,99276131,99276046,+,-24147,99276131,99276131
2673,15,99276152,99276153,99276068,+,-24169,99276153,99276153
2674,15,99276157,99276158,99276073,+,-24174,99276158,99276158
2675,15,99276159,99276160,99276075,+,-24176,99276160,99276160
